,Unnamed: 0,Nameabv,Name_long,Date,Frame No.,bin_0,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,maxbin,Date_Frame,FNO,Date1
310,310,Barack Obama,BKO,04-Dec-13,7,0.0,0.0,0.11015123200217714,0.0,0.0,0.16137821113140827,0.0,0.06444530999270809,0.0,7,04-Dec-13_Frame_7,7,04-Dec-13
311,311,Barack Obama,BKO,04-Dec-13,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,04-Dec-13_Frame_8,8,04-Dec-13
312,312,Barack Obama,BKO,04-Dec-13,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,04-Dec-13_Frame_9,9,04-Dec-13
313,313,Barack Obama,BKO,04-Dec-13,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,04-Dec-13_Frame_10,10,04-Dec-13
314,314,Barack Obama,BKO,04-Dec-13,11,0.0,0.0,0.0,0.0,0.0,0.0,0.005154491224963032,0.0,0.0,6,04-Dec-13_Frame_11,11,04-Dec-13
315,315,Barack Obama,BKO,04-Dec-13,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,04-Dec-13_Frame_12,12,04-Dec-13
316,316,Barack Obama,BKO,04-Dec-13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007016476772953417,0.0,7,04-Dec-13_Frame_13,13,04-Dec-13
317,317,Barack Obama,BKO,04-Dec-13,14,0.0,0.0,0.0,0.0,0.0,0.12558745460338694,0.0,0.0,0.0,5,04-Dec-13_Frame_14,14,04-Dec-13
318,318,Barack Obama,BKO,04-Dec-13,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,04-Dec-13_Frame_15,15,04-Dec-13
319,319,Barack Obama,BKO,04-Dec-13,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353409661972661,8,04-Dec-13_Frame_16,16,04-Dec-13
320,320,Barack Obama,BKO,04-Dec-13,17,0.0,0.06316298742174109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,04-Dec-13_Frame_17,17,04-Dec-13
321,321,Barack Obama,BKO,04-Dec-13,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,04-Dec-13_Frame_18,18,04-Dec-13
322,322,George W. Bush,GWB,12-Jan-09,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-09_Frame_1,1,12-Jan-09
323,323,George W. Bush,GWB,12-Jan-09,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-09_Frame_2,2,12-Jan-09
324,324,George W. Bush,GWB,12-Jan-09,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-09_Frame_3,3,12-Jan-09
325,325,George W. Bush,GWB,12-Jan-09,4,0.0,0.0,0.0,0.0,0.0,0.1179587665198249,0.0,0.0,0.0,5,12-Jan-09_Frame_4,4,12-Jan-09
326,326,George W. Bush,GWB,12-Jan-09,5,0.1251602484688517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-09_Frame_5,5,12-Jan-09
327,327,George W. Bush,GWB,12-Jan-09,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-09_Frame_6,6,12-Jan-09
328,328,George W. Bush,GWB,12-Jan-09,7,0.0,0.0,0.0,0.0,0.0,0.0,0.011246031555364857,0.0,0.0,6,12-Jan-09_Frame_7,7,12-Jan-09
329,329,George W. Bush,GWB,12-Jan-09,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-09_Frame_8,8,12-Jan-09
330,330,George W. Bush,GWB,12-Jan-09,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-09_Frame_9,9,12-Jan-09
331,331,George W. Bush,GWB,12-Jan-09,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-09_Frame_10,10,12-Jan-09
332,332,George W. Bush,GWB,12-Jan-09,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-09_Frame_11,11,12-Jan-09
333,333,George W. Bush,GWB,12-Jan-09,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-09_Frame_12,12,12-Jan-09
334,334,George W. Bush,GWB,12-Jan-09,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-09_Frame_13,13,12-Jan-09
335,335,George W. Bush,GWB,12-Jan-09,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04386895519964068,8,12-Jan-09_Frame_14,14,12-Jan-09
336,336,George W. Bush,GWB,12-Jan-09,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-09_Frame_15,15,12-Jan-09
337,337,George W. Bush,GWB,12-Jan-09,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10609458001288592,0.0,7,12-Jan-09_Frame_16,16,12-Jan-09
338,338,George W. Bush,GWB,12-Jan-09,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-09_Frame_17,17,12-Jan-09
339,339,George W. Bush,GWB,12-Jan-09,18,0.0,0.0,0.097514857240884,0.0,0.0,0.0,0.0,0.0,0.0,2,12-Jan-09_Frame_18,18,12-Jan-09
340,340,George W. Bush,GWB,12-Jan-09,19,0.0,0.0,0.0,0.0,0.0,0.1940948773084168,0.0,0.0,0.0,5,12-Jan-09_Frame_19,19,12-Jan-09
341,341,George W. Bush,GWB,12-Jan-09,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-09_Frame_20,20,12-Jan-09
342,342,George W. Bush,GWB,12-Jan-09,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-09_Frame_21,21,12-Jan-09
343,343,George W. Bush,GWB,12-Jan-09,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25064482277163325,8,12-Jan-09_Frame_22,22,12-Jan-09
344,344,George W. Bush,GWB,12-Jan-09,23,0.0,0.0,0.0,0.0,0.0,0.0,0.2279037412483267,0.0,0.0,6,12-Jan-09_Frame_23,23,12-Jan-09
345,345,George W. Bush,GWB,12-Jan-09,24,0.0,0.10050250036139263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12-Jan-09_Frame_24,24,12-Jan-09
346,346,George W. Bush,GWB,12-Jan-09,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-09_Frame_25,25,12-Jan-09
347,347,George W. Bush,GWB,12-Jan-09,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-09_Frame_26,26,12-Jan-09
348,348,George W. Bush,GWB,19-Mar-08,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19-Mar-08_Frame_1,1,19-Mar-08
349,349,George W. Bush,GWB,19-Mar-08,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5701947382764806,8,19-Mar-08_Frame_2,2,19-Mar-08
350,350,George W. Bush,GWB,19-Mar-08,3,0.0,0.0,0.0,0.4515300693911083,0.0,0.0,0.0,0.0,0.0,3,19-Mar-08_Frame_3,3,19-Mar-08
351,351,George W. Bush,GWB,19-Mar-08,4,0.0,0.0,0.02639703219072204,0.0,0.0,0.0,0.0,0.0,0.0,2,19-Mar-08_Frame_4,4,19-Mar-08
352,352,George W. Bush,GWB,19-Mar-08,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021190724357853297,0.0,7,19-Mar-08_Frame_5,5,19-Mar-08
353,353,George W. Bush,GWB,19-Mar-08,6,0.0,0.022170958393694318,0.24956305052880856,0.0,0.0,0.0,0.0,0.02502937359369739,0.0,7,19-Mar-08_Frame_6,6,19-Mar-08
354,354,George W. Bush,GWB,19-Mar-08,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3135608896962431,8,19-Mar-08_Frame_7,7,19-Mar-08
355,355,George W. Bush,GWB,19-Mar-08,8,0.2445591714285952,0.1370877406966456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19-Mar-08_Frame_8,8,19-Mar-08
356,356,George W. Bush,GWB,19-Mar-08,9,0.0,0.6602319191997572,0.0,0.12484406952984027,0.023170342674080302,0.0,0.0,0.0776512758954524,0.0,7,19-Mar-08_Frame_9,9,19-Mar-08
357,357,George W. Bush,GWB,19-Mar-08,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19-Mar-08_Frame_10,10,19-Mar-08
358,358,George W. Bush,GWB,19-Mar-08,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17443552405629126,0.0,7,19-Mar-08_Frame_11,11,19-Mar-08
359,359,George W. Bush,GWB,28-Jan-08,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28-Jan-08_Frame_1,1,28-Jan-08
360,360,George W. Bush,GWB,28-Jan-08,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105726186509279,0.0,7,28-Jan-08_Frame_2,2,28-Jan-08
361,361,George W. Bush,GWB,28-Jan-08,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28-Jan-08_Frame_3,3,28-Jan-08
362,362,George W. Bush,GWB,28-Jan-08,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28-Jan-08_Frame_4,4,28-Jan-08
363,363,George W. Bush,GWB,28-Jan-08,5,0.0,0.0,0.0,0.0,0.0,0.0,0.024280034467028037,0.0,0.0,6,28-Jan-08_Frame_5,5,28-Jan-08
364,364,George W. Bush,GWB,28-Jan-08,6,0.057494094131511186,0.0,0.0,0.0,0.0,0.16105804206345653,0.0015438490918135428,0.0,0.0,5,28-Jan-08_Frame_6,6,28-Jan-08
365,365,George W. Bush,GWB,28-Jan-08,7,0.18655075629755646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28-Jan-08_Frame_7,7,28-Jan-08
366,366,George W. Bush,GWB,28-Jan-08,8,0.16572363744645668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28-Jan-08_Frame_8,8,28-Jan-08
367,367,George W. Bush,GWB,28-Jan-08,9,0.1169864032050228,0.0,0.0,0.0,0.0,0.0,0.014545856561711925,0.0,0.0,0,28-Jan-08_Frame_9,9,28-Jan-08
368,368,George W. Bush,GWB,28-Jan-08,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28-Jan-08_Frame_10,10,28-Jan-08
369,369,George W. Bush,GWB,28-Jan-08,11,0.0,0.23203046376974776,0.0,0.3673412690997507,0.0,0.0,0.0,0.0,0.34046662254383553,8,28-Jan-08_Frame_11,11,28-Jan-08
370,370,George W. Bush,GWB,28-Jan-08,12,0.0,0.0,0.0,0.05812747282569052,0.0,0.0,0.0,0.02159046514127544,0.0,7,28-Jan-08_Frame_12,12,28-Jan-08
371,371,George W. Bush,GWB,28-Jan-08,13,0.0,0.0,0.6602319191997572,0.0,0.0,0.0,0.0,0.0,0.0,2,28-Jan-08_Frame_13,13,28-Jan-08
372,372,George W. Bush,GWB,28-Jan-08,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28-Jan-08_Frame_14,14,28-Jan-08
373,373,George W. Bush,GWB,28-Jan-08,15,0.0,0.0,0.2935164741132178,0.005859599229507796,0.0,0.0,0.0,0.0,0.0,3,28-Jan-08_Frame_15,15,28-Jan-08
374,374,George W. Bush,GWB,28-Jan-08,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28-Jan-08_Frame_16,16,28-Jan-08
375,375,George W. Bush,GWB,28-Jan-08,17,0.0,0.0,0.0,0.0,0.0,0.1214394025287588,0.0,0.0,0.0,5,28-Jan-08_Frame_17,17,28-Jan-08
376,376,George W. Bush,GWB,28-Jan-08,18,0.0,0.0,0.0,0.0,0.0,0.0,0.6602319191997572,0.0,0.0,6,28-Jan-08_Frame_18,18,28-Jan-08
377,377,George W. Bush,GWB,28-Jan-08,19,0.16433236291750053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28-Jan-08_Frame_19,19,28-Jan-08
378,378,George W. Bush,GWB,28-Jan-08,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28-Jan-08_Frame_20,20,28-Jan-08
379,379,George W. Bush,GWB,23-Jan-07,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Jan-07_Frame_1,1,23-Jan-07
380,380,George W. Bush,GWB,23-Jan-07,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06290490684002104,8,23-Jan-07_Frame_2,2,23-Jan-07
381,381,George W. Bush,GWB,23-Jan-07,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Jan-07_Frame_3,3,23-Jan-07
382,382,George W. Bush,GWB,23-Jan-07,4,0.002565449577451417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Jan-07_Frame_4,4,23-Jan-07
383,383,George W. Bush,GWB,23-Jan-07,5,0.0,0.0,0.0,0.0,0.0,0.0,0.033302296028311806,0.0,0.0,6,23-Jan-07_Frame_5,5,23-Jan-07
384,384,George W. Bush,GWB,23-Jan-07,6,0.0,0.0,0.001816289797798909,0.0,0.0,0.20296195436878275,0.0,0.0,0.0,5,23-Jan-07_Frame_6,6,23-Jan-07
385,385,George W. Bush,GWB,23-Jan-07,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Jan-07_Frame_7,7,23-Jan-07
386,386,George W. Bush,GWB,23-Jan-07,8,0.0,0.0,0.0,0.0,0.0,0.3734634620716404,0.0,0.0,0.0,5,23-Jan-07_Frame_8,8,23-Jan-07
387,387,George W. Bush,GWB,23-Jan-07,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025251016969730644,8,23-Jan-07_Frame_9,9,23-Jan-07
388,388,George W. Bush,GWB,23-Jan-07,10,0.0,0.08861882370767799,0.11947275619554455,0.0,0.0,0.0,0.0,0.0,0.0,2,23-Jan-07_Frame_10,10,23-Jan-07
389,389,George W. Bush,GWB,23-Jan-07,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4822063748611674,0.0,7,23-Jan-07_Frame_11,11,23-Jan-07
390,390,George W. Bush,GWB,23-Jan-07,12,0.0,0.0,0.0,0.02123584171164272,0.0,0.0,0.0,0.0,0.0,3,23-Jan-07_Frame_12,12,23-Jan-07
391,391,George W. Bush,GWB,23-Jan-07,13,0.0,0.0289467277648236,0.0,0.0,0.0,0.5524935859460764,0.0,0.0,0.0,5,23-Jan-07_Frame_13,13,23-Jan-07
392,392,George W. Bush,GWB,23-Jan-07,14,0.0,0.0,0.0,0.0,0.0,0.0,0.12762832116334433,0.0,0.0,6,23-Jan-07_Frame_14,14,23-Jan-07
393,393,George W. Bush,GWB,23-Jan-07,15,0.0,0.0,0.0,0.0,0.0,0.0,0.1751306615968944,0.0,0.0,6,23-Jan-07_Frame_15,15,23-Jan-07
394,394,George W. Bush,GWB,23-Jan-07,16,0.0617860137766601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12456847788297047,8,23-Jan-07_Frame_16,16,23-Jan-07
395,395,George W. Bush,GWB,23-Jan-07,17,0.0,0.0,0.0,0.08654835867363359,0.0,0.0,0.0,0.0,0.0,3,23-Jan-07_Frame_17,17,23-Jan-07
396,396,George W. Bush,GWB,23-Jan-07,18,0.0,0.0,0.0015912216058341364,0.0,0.0,0.0,0.0,0.0,0.0,2,23-Jan-07_Frame_18,18,23-Jan-07
397,397,George W. Bush,GWB,11-Jan-07,1,0.0,0.0,0.0,0.0623807799142535,0.0,0.0,0.0,0.0,0.0,3,11-Jan-07_Frame_1,1,11-Jan-07
398,398,George W. Bush,GWB,11-Jan-07,2,0.0,0.0,0.0,0.08260131219164353,0.0,0.0,0.0,0.0,0.0,3,11-Jan-07_Frame_2,2,11-Jan-07
399,399,George W. Bush,GWB,11-Jan-07,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11-Jan-07_Frame_3,3,11-Jan-07
400,400,George W. Bush,GWB,11-Jan-07,4,0.0,0.0,0.3573921242031116,0.0,0.0,0.0,0.0,0.0,0.0,2,11-Jan-07_Frame_4,4,11-Jan-07
401,401,George W. Bush,GWB,11-Jan-07,5,0.14357744534221986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11-Jan-07_Frame_5,5,11-Jan-07
402,402,George W. Bush,GWB,11-Jan-07,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193209001377352,8,11-Jan-07_Frame_6,6,11-Jan-07
403,403,George W. Bush,GWB,11-Jan-07,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6361869781992396,0.0,7,11-Jan-07_Frame_7,7,11-Jan-07
404,404,George W. Bush,GWB,11-Jan-07,8,0.0,0.0,0.0,0.0,0.17724763308983615,0.13963367694156942,0.0,0.09598291878612364,0.0,7,11-Jan-07_Frame_8,8,11-Jan-07
405,405,George W. Bush,GWB,11-Jan-07,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11-Jan-07_Frame_9,9,11-Jan-07
406,406,George W. Bush,GWB,11-Jan-07,10,0.0,0.0,0.0,0.0,0.0,0.0,0.16832722452103874,0.0,0.0,6,11-Jan-07_Frame_10,10,11-Jan-07
407,407,Bill Clinton,BCl,27-Jan-00,1,0.0,0.0,0.0,0.17968334577499612,0.0,0.0,0.0,0.3790556008220177,0.13455891412574186,8,27-Jan-00_Frame_1,1,27-Jan-00
408,408,Bill Clinton,BCl,27-Jan-00,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27-Jan-00_Frame_2,2,27-Jan-00
409,409,Bill Clinton,BCl,27-Jan-00,3,0.0,0.0,0.0,0.0,0.12809737033344545,0.0,0.0,0.0,0.0,4,27-Jan-00_Frame_3,3,27-Jan-00
410,410,Bill Clinton,BCl,27-Jan-00,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27-Jan-00_Frame_4,4,27-Jan-00
411,411,Bill Clinton,BCl,27-Jan-00,5,0.09824655536146297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27-Jan-00_Frame_5,5,27-Jan-00
412,412,Bill Clinton,BCl,27-Jan-00,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27-Jan-00_Frame_6,6,27-Jan-00
413,413,Bill Clinton,BCl,27-Jan-00,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27-Jan-00_Frame_7,7,27-Jan-00
414,414,Bill Clinton,BCl,27-Jan-00,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27-Jan-00_Frame_8,8,27-Jan-00
415,415,Bill Clinton,BCl,27-Jan-00,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27-Jan-00_Frame_9,9,27-Jan-00
416,416,Bill Clinton,BCl,27-Jan-00,10,0.0,0.0,0.0,0.0,0.0,0.0,0.04924120517871383,0.0,0.0,6,27-Jan-00_Frame_10,10,27-Jan-00
417,417,Bill Clinton,BCl,27-Jan-00,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27-Jan-00_Frame_11,11,27-Jan-00
418,418,Bill Clinton,BCl,27-Jan-00,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27-Jan-00_Frame_12,12,27-Jan-00
419,419,Bill Clinton,BCl,27-Jan-00,13,0.12389692435530042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27-Jan-00_Frame_13,13,27-Jan-00
420,420,Bill Clinton,BCl,27-Jan-00,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5407521490938862,8,27-Jan-00_Frame_14,14,27-Jan-00
421,421,Bill Clinton,BCl,27-Jan-00,15,0.0,0.0,0.04091214012720912,0.0,0.0,0.0,0.0,0.0,0.0,2,27-Jan-00_Frame_15,15,27-Jan-00
422,422,Bill Clinton,BCl,27-Jan-00,16,0.0,0.0,0.0,0.08054753883887987,0.0,0.0,0.0,0.1563402168103072,0.0,7,27-Jan-00_Frame_16,16,27-Jan-00
423,423,Bill Clinton,BCl,27-Jan-00,17,0.10707292970178373,0.0,0.0,0.0,0.0,0.0,0.2264465966621545,0.0,0.0,6,27-Jan-00_Frame_17,17,27-Jan-00
424,424,Bill Clinton,BCl,27-Jan-00,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27-Jan-00_Frame_18,18,27-Jan-00
425,425,Bill Clinton,BCl,27-Jan-00,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27-Jan-00_Frame_19,19,27-Jan-00
426,426,Bill Clinton,BCl,27-Jan-00,20,0.0,0.1153928730189337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,27-Jan-00_Frame_20,20,27-Jan-00
427,427,Bill Clinton,BCl,19-Jan-99,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05157326487862069,0.0,7,19-Jan-99_Frame_1,1,19-Jan-99
428,428,Bill Clinton,BCl,19-Jan-99,2,0.0,0.0,0.0540737486046689,0.0,0.0,0.0,0.0,0.027826161398075592,0.08452732787889382,8,19-Jan-99_Frame_2,2,19-Jan-99
429,429,Bill Clinton,BCl,19-Jan-99,3,0.0,0.0,0.0,0.0,0.07812250344004096,0.0,0.0,0.0,0.0,4,19-Jan-99_Frame_3,3,19-Jan-99
430,430,Bill Clinton,BCl,19-Jan-99,4,0.5429787458067933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19-Jan-99_Frame_4,4,19-Jan-99
431,431,Bill Clinton,BCl,19-Jan-99,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19-Jan-99_Frame_5,5,19-Jan-99
432,432,Bill Clinton,BCl,19-Jan-99,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19-Jan-99_Frame_6,6,19-Jan-99
433,433,Bill Clinton,BCl,19-Jan-99,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19-Jan-99_Frame_7,7,19-Jan-99
434,434,Bill Clinton,BCl,19-Jan-99,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19-Jan-99_Frame_8,8,19-Jan-99
435,435,Bill Clinton,BCl,19-Jan-99,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19-Jan-99_Frame_9,9,19-Jan-99
436,436,Bill Clinton,BCl,19-Jan-99,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19-Jan-99_Frame_10,10,19-Jan-99
437,437,Bill Clinton,BCl,19-Jan-99,11,0.0,0.0,0.0,0.0,0.1515765984816978,0.0,0.0,0.0,0.0,4,19-Jan-99_Frame_11,11,19-Jan-99
438,438,Bill Clinton,BCl,19-Jan-99,12,0.15581964433144402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19-Jan-99_Frame_12,12,19-Jan-99
439,439,Bill Clinton,BCl,19-Jan-99,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19-Jan-99_Frame_13,13,19-Jan-99
440,440,Bill Clinton,BCl,19-Jan-99,14,0.0,0.0,0.044694521632114126,0.0,0.0,0.0,0.0,0.0,0.0,2,19-Jan-99_Frame_14,14,19-Jan-99
441,441,Bill Clinton,BCl,19-Jan-99,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19-Jan-99_Frame_15,15,19-Jan-99
442,442,Bill Clinton,BCl,19-Jan-99,16,0.0,0.0,0.0,0.2066464366984082,0.0,0.0,0.0,0.025584802047582955,0.6602319191997572,8,19-Jan-99_Frame_16,16,19-Jan-99
443,443,Bill Clinton,BCl,19-Jan-99,17,0.0,0.0,0.0,0.0,0.2486791407424752,0.0,0.0,0.0,0.018822801748553,8,19-Jan-99_Frame_17,17,19-Jan-99
444,444,Bill Clinton,BCl,19-Jan-99,18,0.07010554493361199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19-Jan-99_Frame_18,18,19-Jan-99
445,445,Bill Clinton,BCl,19-Jan-99,19,0.0,0.0,0.0,0.0,0.0,0.0,0.5699893058694876,0.005904575845640303,0.0,7,19-Jan-99_Frame_19,19,19-Jan-99
446,446,Bill Clinton,BCl,25-Mar-98,1,0.0,0.0,0.0,0.0,0.0,0.10402655887289093,0.0,0.015853272851707508,0.0,7,25-Mar-98_Frame_1,1,25-Mar-98
447,447,Bill Clinton,BCl,25-Mar-98,2,0.0,0.0,0.0,0.35879354977814426,0.0,0.0,0.0,0.0,0.0,3,25-Mar-98_Frame_2,2,25-Mar-98
448,448,Bill Clinton,BCl,25-Mar-98,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25-Mar-98_Frame_3,3,25-Mar-98
449,449,Bill Clinton,BCl,25-Mar-98,4,0.1797118022924884,0.0,0.0,0.2918171969412301,0.0,0.0,0.0,0.0,0.0,3,25-Mar-98_Frame_4,4,25-Mar-98
450,450,Bill Clinton,BCl,25-Mar-98,5,0.0,0.0,0.0347492608297274,0.0,0.0,0.09441638118047503,0.0,0.0,0.0,5,25-Mar-98_Frame_5,5,25-Mar-98
451,451,Bill Clinton,BCl,25-Mar-98,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26738794450472897,0.0,7,25-Mar-98_Frame_6,6,25-Mar-98
452,452,Bill Clinton,BCl,27-Jan-98,1,0.0,0.0,0.028043656835520736,0.0,0.0,0.0,0.0,0.0,0.32082731108712514,8,27-Jan-98_Frame_1,1,27-Jan-98
453,453,Bill Clinton,BCl,27-Jan-98,2,0.0,0.0,0.2697878206541586,0.0,0.0,0.0,0.0,0.0,0.0,2,27-Jan-98_Frame_2,2,27-Jan-98
454,454,Bill Clinton,BCl,27-Jan-98,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27-Jan-98_Frame_3,3,27-Jan-98
455,455,Bill Clinton,BCl,27-Jan-98,4,0.015830775396906527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27-Jan-98_Frame_4,4,27-Jan-98
456,456,Bill Clinton,BCl,27-Jan-98,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27-Jan-98_Frame_5,5,27-Jan-98
457,457,Bill Clinton,BCl,27-Jan-98,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27-Jan-98_Frame_6,6,27-Jan-98
458,458,Bill Clinton,BCl,27-Jan-98,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27-Jan-98_Frame_7,7,27-Jan-98
459,459,Bill Clinton,BCl,27-Jan-98,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27-Jan-98_Frame_8,8,27-Jan-98
460,460,Bill Clinton,BCl,27-Jan-98,9,0.17938153535400606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27-Jan-98_Frame_9,9,27-Jan-98
