,Nameabv,Name_long,Date,Frame No.,bin_0,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8
405,George W. Bush,GWB,11-Jan-07,9,0.0,0.12380010696925303,0.0,0.06953904882766931,0.0,0.0,0.0,0.0,0.0
406,George W. Bush,GWB,11-Jan-07,10,0.12689333814383968,0.0,0.0,0.0,0.0,0.0,0.33821126492116016,0.10973935729142686,0.0
407,Bill Clinton,BCl,27-Jan-00,1,0.0,0.0,0.0,0.3495673861751175,0.0,0.0,0.0,0.5489396412221391,0.30444295452586323
408,Bill Clinton,BCl,27-Jan-00,2,0.048338561502020205,0.005183323718173843,0.0,0.04977508438502956,0.0,0.0,0.06831250126146357,0.0,0.011964385959707058
409,Bill Clinton,BCl,27-Jan-00,3,0.09822821958089906,0.0,0.0,0.0,0.2979814107335668,0.0,0.0,0.0,0.0
410,Bill Clinton,BCl,27-Jan-00,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,Bill Clinton,BCl,27-Jan-00,5,0.2681305957615844,0.0,0.0,0.0,0.0,0.0,0.0,0.10079791541463573,0.0
412,Bill Clinton,BCl,27-Jan-00,6,0.0,0.0,0.0,0.0,0.0,0.02887958728170606,0.0,0.0016776027083371392,0.0
413,Bill Clinton,BCl,27-Jan-00,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,Bill Clinton,BCl,27-Jan-00,8,0.09876782187561223,0.0,0.02875674598111269,0.1164593415261645,0.0,0.05685958851720785,0.0,0.0,0.0
415,Bill Clinton,BCl,27-Jan-00,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036765400423459854
416,Bill Clinton,BCl,27-Jan-00,10,0.13145013886395146,0.0,0.0,0.0,0.0,0.14526771658624082,0.21912524557883523,0.0,0.0
417,Bill Clinton,BCl,27-Jan-00,11,0.00036771408117652893,0.0,0.0,0.10123621812810157,0.0,0.05401815357717016,0.0,0.0,0.0
418,Bill Clinton,BCl,27-Jan-00,12,0.07511554180002444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,Bill Clinton,BCl,27-Jan-00,13,0.2937809647554218,0.0,0.0,0.0,0.0,0.0,0.0,0.1471638889912067,0.0
420,Bill Clinton,BCl,27-Jan-00,14,0.0,0.0,0.0,0.0,0.0,0.020411820084131893,0.0,0.0,0.7106361894940076
421,Bill Clinton,BCl,27-Jan-00,15,0.0,0.0,0.2107961805273305,0.0,0.014223432975182748,0.0,0.13609712882728842,0.0,0.0
422,Bill Clinton,BCl,27-Jan-00,16,0.0,0.0,0.0,0.2504315792390013,0.0,0.0,0.0,0.3262242572104286,0.0
423,Bill Clinton,BCl,27-Jan-00,17,0.2769569701019051,0.0,0.0,0.0,0.0,0.009191281399726164,0.3963306370622759,0.13677973791316528,0.0
424,Bill Clinton,BCl,27-Jan-00,18,0.0,0.0,0.0,0.027516105962521353,0.0,0.0,0.021451667241665306,0.0,0.0
425,Bill Clinton,BCl,27-Jan-00,19,0.029151626951260112,0.0,0.0,0.0421332800639031,0.11901554911628626,0.08650717145156966,0.0,0.058530768169448855,0.0019951278057246946
426,Bill Clinton,BCl,27-Jan-00,20,0.0,0.2852769134190551,0.0,0.0,0.0,0.16263430677739404,0.0,0.0,0.0
427,Bill Clinton,BCl,19-Jan-99,1,0.0,0.0,0.03826973954154819,0.009620603181051068,0.0,0.0,0.0,0.22145730527874208,0.0
428,Bill Clinton,BCl,19-Jan-99,2,0.03745211260019288,0.010085535721720301,0.2239577890047903,0.0,0.0,0.0012454733797953588,0.0,0.19771020179819698,0.2544113682790152
429,Bill Clinton,BCl,19-Jan-99,3,0.1367679853867052,0.0,0.0,0.0,0.24800654384016235,0.0,0.0,0.0,0.0
430,Bill Clinton,BCl,19-Jan-99,4,0.7128627862069147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,Bill Clinton,BCl,19-Jan-99,5,0.0,0.03506167435393656,0.0,0.0,0.0,0.0,0.0,0.06896322733818586,0.12631038754466029
432,Bill Clinton,BCl,19-Jan-99,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,Bill Clinton,BCl,19-Jan-99,7,0.07823942302295911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,Bill Clinton,BCl,19-Jan-99,8,0.12459404206816593,0.0,0.0,0.009352936489641944,0.0,0.0,0.0,0.0,0.0
435,Bill Clinton,BCl,19-Jan-99,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04123788288236779,0.012304368921464442
436,Bill Clinton,BCl,19-Jan-99,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,Bill Clinton,BCl,19-Jan-99,11,0.009283302732650905,0.0,0.030612510438361606,0.0,0.3214606388818192,0.0,0.0,0.0,0.0
438,Bill Clinton,BCl,19-Jan-99,12,0.3257036847315654,0.0,0.011844917890735551,0.0,0.0,0.0,0.0,0.0,0.0
439,Bill Clinton,BCl,19-Jan-99,13,0.0,0.0,0.0,0.0,0.039347757379666504,0.0,0.0,0.15942777756574256,0.0
440,Bill Clinton,BCl,19-Jan-99,14,0.0,0.0,0.21457856203223552,0.09021048393837644,0.0,0.0,0.0,0.012828263149728736,0.07477572574887337
441,Bill Clinton,BCl,19-Jan-99,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1028901664648797,0.0
442,Bill Clinton,BCl,19-Jan-99,16,0.0,0.12709626175215083,0.0,0.3765304770985296,0.15226447511199148,0.0,0.0,0.19546884244770435,0.8301159595998786
443,Bill Clinton,BCl,19-Jan-99,17,0.0,0.0,0.0,0.0,0.4185631811425966,0.0,0.0,0.0,0.1887068421486744
444,Bill Clinton,BCl,19-Jan-99,18,0.23998958533373338,0.0,0.0,0.052882982447354926,0.0,0.0,0.0,0.0,0.0
445,Bill Clinton,BCl,19-Jan-99,19,0.0,0.0,0.002186529008349619,0.026485212227549904,0.0,0.0,0.739873346269609,0.1757886162457617,0.0
446,Bill Clinton,BCl,25-Mar-98,1,0.0,0.0,0.0,0.0,0.0,0.2739105992730123,0.0,0.1857373132518289,0.0
447,Bill Clinton,BCl,25-Mar-98,2,0.0,0.1120151392811195,0.04994644158904776,0.5286775901782657,0.0,0.0,0.02464640759845732,0.0,0.0
448,Bill Clinton,BCl,25-Mar-98,3,0.0,0.10096122115714246,0.0,0.0,0.0,0.0,0.06066459695988605,0.017586222007075325,0.0
449,Bill Clinton,BCl,25-Mar-98,4,0.3495958426926098,0.0,0.0,0.4617012373413515,0.0,0.09438938256316531,0.0,0.0,0.06096371154043531
450,Bill Clinton,BCl,25-Mar-98,5,0.09648363416513128,0.0,0.2046333012298488,0.0,0.0,0.2643004215805964,0.0,0.0,0.0
451,Bill Clinton,BCl,25-Mar-98,6,0.0,0.0,0.12738301259607293,0.0,0.0,0.0,0.097126861805644,0.4372719849048504,0.0
452,Bill Clinton,BCl,27-Jan-98,1,0.0,0.0325582084978098,0.19792769723564213,0.0,0.0,0.0,0.0,0.0,0.49071135148724654
453,Bill Clinton,BCl,27-Jan-98,2,0.0,0.0,0.43967186105428,0.0,0.0,0.0,0.0,0.001649266885518752,0.0
454,Bill Clinton,BCl,27-Jan-98,3,0.01836313967430006,0.11737610213225824,0.014682148878140344,0.0,0.0,0.0,0.0,0.0,0.0
455,Bill Clinton,BCl,27-Jan-98,4,0.18571481579702792,0.0,0.0,0.0,0.0,0.0,0.0,0.041136664357795866,0.0
456,Bill Clinton,BCl,27-Jan-98,5,0.0,0.02211834122565387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,Bill Clinton,BCl,27-Jan-98,6,0.08459909612275612,0.0,0.0,0.0,0.0,0.06890556502852829,0.0,0.0,0.0
458,Bill Clinton,BCl,27-Jan-98,7,0.012107196997813346,0.0,0.0,0.0,0.0,0.038579364118039805,0.0,0.13932648634889144,0.0
459,Bill Clinton,BCl,27-Jan-98,8,0.0,0.0,0.0,0.0,0.0,0.06615384720244996,0.0,0.0,0.0
460,Bill Clinton,BCl,27-Jan-98,9,0.3492655757541274,0.0,0.0,0.05537602340519665,0.0,0.01513143935931821,0.0,0.0,0.0
461,Bill Clinton,BCl,27-Jan-98,10,0.0,0.0,0.0,0.0,0.0,0.15765710835307722,0.0,0.0,0.0
462,Bill Clinton,BCl,27-Jan-98,11,0.10420458595142373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1688285968104244
463,Bill Clinton,BCl,27-Jan-98,12,0.0,0.1519672899579278,0.06918873323126415,0.0,0.0,0.0,0.0,0.2757219496519704,0.16469045208049904
464,Bill Clinton,BCl,27-Jan-98,13,0.0,0.42602831439946065,0.0,0.07029044766620429,0.0,0.0710312315406903,0.0,0.1860067066720495,0.08436737142367912
465,Bill Clinton,BCl,27-Jan-98,14,0.22347502016281373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,Bill Clinton,BCl,27-Jan-98,15,0.0,0.016310488645202542,0.0,0.16094599981341162,0.0,0.0,0.0,0.3201637720291001,0.08284274906756278
467,Bill Clinton,BCl,27-Jan-98,16,0.0,0.36026639507300295,0.0,0.0,0.0,0.0,0.019205828651471163,0.0,0.0
468,Bill Clinton,BCl,27-Jan-98,17,0.0004278881396743983,0.0,0.0,0.0,0.0,0.0,0.02958481967834628,0.0,0.0
469,Bill Clinton,BCl,27-Jan-98,18,0.0,0.0,0.09588270052626341,0.0,0.0,0.07720804611617535,0.0,0.48337594910880377,0.0
470,Bill Clinton,BCl,20-Jan-97,1,0.1674946240468651,0.0,0.0,0.012795757207926528,0.0,0.0,0.7482467508722926,0.0,0.0
471,Bill Clinton,BCl,20-Jan-97,2,0.16780929777332942,0.0,0.0,0.0,0.0,0.3992549623279623,0.0,0.0,0.0
472,Bill Clinton,BCl,20-Jan-97,3,0.0,0.1982616093531515,0.0,0.0,0.040482545371587214,0.0,0.0,0.16686512476703103,0.0
473,Bill Clinton,BCl,20-Jan-97,4,0.0,0.09349390813822622,0.11014227411860933,0.0,0.031389148512621395,0.0,0.0,0.0,0.0
474,Bill Clinton,BCl,20-Jan-97,5,0.09690310651849526,0.0,0.0,0.0,0.00014847857751035254,0.0,0.0,0.050580868582748906,0.1222261138016591
475,Bill Clinton,BCl,20-Jan-97,6,0.2562179776129854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0670334492654692
476,Bill Clinton,BCl,20-Jan-97,7,0.24867739644008885,0.03549199031771891,0.0,0.0,0.0,0.0,0.0,0.002903855589361931,0.0
477,Bill Clinton,BCl,04-Feb-97,1,0.22471720933782252,0.23328356533345063,0.0,0.0,0.0,0.0024601813546019924,0.16645113257608862,0.01093754728526325,0.0
478,Bill Clinton,BCl,04-Feb-97,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,Bill Clinton,BCl,04-Feb-97,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15357426283109232,0.0
480,Bill Clinton,BCl,04-Feb-97,4,0.0,0.0,0.0,0.13797587386508742,0.0,0.0,0.0,0.036107741527684284,0.0
481,Bill Clinton,BCl,04-Feb-97,5,0.13211375692653898,0.0,0.0,0.0,0.0,0.04515549881607239,0.0,0.0,0.0926713937453903
482,Bill Clinton,BCl,04-Feb-97,6,0.0,0.0,0.0,0.0,0.0,0.3074969029076726,0.0,0.0,0.0
483,Bill Clinton,BCl,04-Feb-97,7,0.03524785865328667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,Bill Clinton,BCl,04-Feb-97,8,0.0910073217120363,0.0,0.0,0.0,0.005567579624879859,0.0,0.0,0.13508029901830299,0.0
485,Bill Clinton,BCl,04-Feb-97,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,Bill Clinton,BCl,04-Feb-97,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1336098427544864,0.0
487,Bill Clinton,BCl,04-Feb-97,11,0.0,0.0,0.0,0.12385833916069966,0.0,0.0,0.0,0.0,0.0
488,Bill Clinton,BCl,04-Feb-97,12,0.0,0.05369167041878892,0.0,0.0,0.0,0.10869946376942768,0.0663919335963743,0.03588837485188712,0.13291735947158728
489,Bill Clinton,BCl,04-Feb-97,13,0.0,0.10530178670161111,0.0,0.22620653187781292,0.0,0.0,0.07991530521057036,0.0,0.11710194386578382
490,Bill Clinton,BCl,04-Feb-97,14,0.0,0.0,0.0,0.0,0.018049667397215002,0.0,0.0,0.2933232364896428,0.301128339339613
491,Bill Clinton,BCl,04-Feb-97,15,0.0970752932125758,0.0,0.0,0.037866727002513756,0.0,0.0,0.0,0.44129534241997914,0.10970081762161854
492,Bill Clinton,BCl,04-Feb-97,16,0.24848873385021952,0.0,0.0,0.0,0.0,0.0,0.0,0.2842722162977299,0.0
493,Bill Clinton,BCl,04-Feb-97,17,0.13331699127919422,0.0,0.0722542259026937,0.03901124044666476,0.0,0.0,0.000878689623081047,0.0,0.0
494,Bill Clinton,BCl,04-Feb-97,18,0.0,0.046923736656043796,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,Ronald Reagan,RRe,16-Dec-88,1,0.26734508629578724,0.0,0.0,0.10562196391293338,0.0,0.0,0.0,0.0,0.0
496,Ronald Reagan,RRe,16-Dec-88,2,0.14553940311508762,0.0,0.05468640997423016,0.0038314366044243098,0.0,0.0,0.0,0.4708695325313653,0.0
497,Ronald Reagan,RRe,16-Dec-88,3,0.0,0.0,0.0,0.43070215087563946,0.0,0.0,0.0,0.14922839127066984,0.0
498,Ronald Reagan,RRe,16-Dec-88,4,0.0638239081746862,0.0949329197173931,0.0,0.0,0.14321034399889193,0.0,0.0,0.0,0.0
499,Ronald Reagan,RRe,16-Dec-88,5,0.0,0.11325116575799166,0.0,0.36966493815609924,0.0,0.0,0.2530843854985657,0.021773334773738662,0.0
500,Ronald Reagan,RRe,16-Dec-88,6,0.2997006986516433,0.0,0.06041437899002125,0.023737463843936463,0.15386254137563443,0.0,0.0,0.0,0.0
501,Ronald Reagan,RRe,16-Dec-88,7,0.0,0.15950199257081565,0.0,0.0,0.0,0.0,0.0,0.0,0.0588817326427363
502,Ronald Reagan,RRe,16-Dec-88,8,0.0,0.0,0.0,0.0,0.0,0.0,0.12732658790111462,0.041226009835604954,0.0
503,Ronald Reagan,RRe,16-Dec-88,9,0.16430778152001102,0.0,0.0,0.0,0.07409272308510831,0.0,0.060776869930655564,0.0,0.0
504,Ronald Reagan,RRe,16-Dec-88,10,0.0,0.10410149272590785,0.0019697050449228592,0.04580168973660245,0.079306713584786,0.11600558071954792,0.0,0.0,0.0
505,Ronald Reagan,RRe,16-Dec-88,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08583612837962934
506,Ronald Reagan,RRe,16-Dec-88,12,0.24353145974207152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,Ronald Reagan,RRe,16-Dec-88,13,0.061112702010833464,0.054899479069625196,0.0,0.0,0.0,0.10903858782051257,0.2375667808560265,0.0,0.0
508,Ronald Reagan,RRe,16-Dec-88,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,Ronald Reagan,RRe,16-Dec-88,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,Ronald Reagan,RRe,26-Sep-88,1,0.0,0.0,0.0,0.7925868405890109,0.0,0.0,0.44092036446923133,0.10447928829150022,0.0
511,Ronald Reagan,RRe,26-Sep-88,2,0.0,0.0,0.0,0.0,0.3075530029204761,0.14935933776288401,0.0,0.05339219131960635,0.0
512,Ronald Reagan,RRe,26-Sep-88,3,0.0,0.0,0.14193346946008112,0.06751560666277259,0.0,0.095082115018503,0.0,0.0,0.0
513,Ronald Reagan,RRe,26-Sep-88,4,0.0,0.0,0.0,0.2692661567449131,0.0,0.173559949691788,0.0,0.17622024358913368,0.0
514,Ronald Reagan,RRe,26-Sep-88,5,0.0,0.0,0.0,0.0,0.0,0.7350085540743604,0.5914321293585911,0.19983008836639865,0.0
515,Ronald Reagan,RRe,26-Sep-88,6,0.0,0.0,0.0,0.0,0.0,0.035953854914089894,0.10786588445339157,0.0,0.3274647547227464
516,Ronald Reagan,RRe,26-Sep-88,7,0.0,0.23696219477837444,0.0,0.09748371471495842,0.05076738001167824,0.0,0.0,0.0,0.0
517,Ronald Reagan,RRe,26-Sep-88,8,0.16760353296842273,0.04355107992978979,0.08040809003016952,0.0,0.19494429305683753,0.0,0.0,0.1091903743807055,0.0
518,Ronald Reagan,RRe,26-Sep-88,9,0.0,0.030132740668875946,0.0,0.0,0.04405109458708131,0.08241517713546853,0.0007605142559677369,0.0,0.09310031404318964
519,Ronald Reagan,RRe,26-Sep-88,10,0.17231542912518083,0.2984887548580327,0.0,0.07645703201654686,0.036827589755325324,0.0,0.0,0.19632913208039343,0.003020825363910823
520,Ronald Reagan,RRe,26-Sep-88,11,0.8301159595998786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,Ronald Reagan,RRe,26-Sep-88,12,0.35300972925610574,0.14531149091294865,0.0,0.0,0.10568338289154372,0.0,0.0,0.022541287001174443,0.0
522,Ronald Reagan,RRe,31-May-88,1,0.3269510087913902,0.0,0.0,0.0,0.08151403400670265,0.0,0.0,0.0,0.0
523,Ronald Reagan,RRe,31-May-88,2,0.0,0.0,0.06212153470408785,0.0,0.0,0.0,0.11751056110284841,0.0,0.0
524,Ronald Reagan,RRe,31-May-88,3,0.034004323862888736,0.0,0.028368458150803466,0.1845090986279676,0.005581968333761844,0.0642801997769466,0.077016665126597,0.0,0.0
525,Ronald Reagan,RRe,31-May-88,4,0.17279085425596724,0.0,0.0,0.0,0.0,0.0,0.025267714710138417,0.0,0.0
526,Ronald Reagan,RRe,31-May-88,5,0.0,0.007280488844973815,0.0,0.0,0.0,0.0,0.0,0.1218812766075561,0.0
527,Ronald Reagan,RRe,31-May-88,6,0.0828785571132874,0.0,0.0,0.14118009856476815,0.0,0.0,0.0,0.0,0.4214170589353412
528,Ronald Reagan,RRe,31-May-88,7,0.026299433536297795,0.0,0.46218589370092844,0.0,0.0,0.0,0.09690542387599149,0.21705543749024359,0.018703232062257935
529,Ronald Reagan,RRe,31-May-88,8,0.0,0.0,0.0,0.2716077452044047,0.0,0.0,0.0,0.09689552570450799,0.0
530,Ronald Reagan,RRe,31-May-88,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,Ronald Reagan,RRe,31-May-88,10,0.0,0.0,0.19012944499608153,0.18623877873432093,0.009597290369336264,0.0,0.0,0.0,0.0
532,Ronald Reagan,RRe,31-May-88,11,0.4823967564366075,0.060562920730997116,0.0,0.2361197296428561,0.08596681608845469,0.0,0.0,0.0,0.0
533,Ronald Reagan,RRe,31-May-88,12,0.0,0.0,0.0,0.0,0.0,0.0,0.037546641311850565,0.2822088194959778,0.0
534,Ronald Reagan,RRe,31-May-88,13,0.0,0.0,0.0,0.0,0.0,0.029499865547982368,0.17973655667382044,0.0,0.0
535,Ronald Reagan,RRe,31-May-88,14,0.0,0.0,0.0,0.21377315400115343,0.0,0.0,0.0,0.46975171159365925,0.0
536,Ronald Reagan,RRe,31-May-88,15,0.0,0.12975865494007838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,Ronald Reagan,RRe,31-May-88,16,0.0,0.0,0.0,0.04015346322789787,0.0,0.0,0.0,0.08146427101815751,0.0
538,Ronald Reagan,RRe,25-Jan-88,1,0.0,0.1291983714111553,0.018119150939100354,0.0,0.0,0.0,0.0,0.0,0.0
539,Ronald Reagan,RRe,25-Jan-88,2,0.18437445658570606,0.0,0.0,0.0,0.0,0.08601912867833761,0.0,0.0,0.5730538340937554
540,Ronald Reagan,RRe,25-Jan-88,3,0.4420884535214843,0.0,0.0,0.0,0.0,0.0,0.07437622385018672,0.0,0.0
541,Ronald Reagan,RRe,25-Jan-88,4,0.0,0.0,0.0,0.0,0.0,0.15370969529149353,0.0,0.0,0.0
542,Ronald Reagan,RRe,25-Jan-88,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,Ronald Reagan,RRe,25-Jan-88,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,Ronald Reagan,RRe,25-Jan-88,7,0.0,0.0,0.0,0.025111151629504558,0.0,0.0,0.0,0.0,0.0
545,Ronald Reagan,RRe,25-Jan-88,8,0.0,0.15759635659152993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,Ronald Reagan,RRe,25-Jan-88,9,0.00865779120033211,0.17964466413941793,0.0,0.0,0.06704138757403141,0.0,0.0,0.0,0.0
547,Ronald Reagan,RRe,25-Jan-88,10,0.36513018384759066,0.0,0.26886195505192423,0.0,0.0,0.0,0.0,0.12870095871010118,0.0
548,Ronald Reagan,RRe,25-Jan-88,11,0.13374155815867672,0.0,0.0,0.0,0.11190975805964348,0.2070677228143195,0.0,0.15931661584985118,0.0
549,Ronald Reagan,RRe,25-Jan-88,12,0.18477133620531783,0.0,0.0,0.0,0.09651359624783096,0.0,0.03806076585319629,0.08993376444640988,0.0
550,Ronald Reagan,RRe,25-Jan-88,13,0.07503305903753255,0.0,0.008447299750998644,0.0,0.0,0.0,0.0,0.0,0.0
551,Ronald Reagan,RRe,25-Jan-88,14,0.12765418171903004,0.24400864022465263,0.0959308312107926,0.0325350303598298,0.0,0.0,0.36235521128238757,0.0009767601624568745,0.0
552,Ronald Reagan,RRe,21-Oct-84,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,Ronald Reagan,RRe,21-Oct-84,2,0.0,0.2411602638694617,0.0,0.0,0.08409011777009989,0.0,0.0,0.0,0.0
554,Ronald Reagan,RRe,21-Oct-84,3,0.0,0.0,0.0,0.0,0.0,0.04418180213141862,0.291890253217289,0.0,0.0
555,Ronald Reagan,RRe,21-Oct-84,4,0.0,0.0,0.0,0.0,0.0,0.0775899847375402,0.11316657787821982,0.0,0.0
556,Ronald Reagan,RRe,21-Oct-84,5,0.0,0.0,0.0,0.2270936575141546,0.18343169247115265,0.0,0.0,0.0,0.0
557,Ronald Reagan,RRe,21-Oct-84,6,0.0,0.0,0.18575801366766176,0.0,0.0,0.0,0.0,0.0,0.0
558,Ronald Reagan,RRe,21-Oct-84,7,0.0,0.0,0.0,0.0,0.0,0.0,0.3100673574706553,0.0,0.0
559,Ronald Reagan,RRe,21-Oct-84,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,Ronald Reagan,RRe,21-Oct-84,9,0.0,0.0777150776281944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,Ronald Reagan,RRe,21-Oct-84,10,0.0,0.0,0.0,0.1667176639970192,0.0,0.0,0.0,0.0510160425745424,0.0
562,Ronald Reagan,RRe,21-Oct-84,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12411928372224512,0.0
563,Ronald Reagan,RRe,21-Oct-84,12,0.0,0.0,0.10517602230246664,0.0,0.0,0.0,0.1376879552125012,0.0,0.0
564,Ronald Reagan,RRe,21-Oct-84,13,0.0,0.0895797590121955,0.0,0.0,0.0,0.0,0.35805717579162455,0.0,0.0
565,Ronald Reagan,RRe,21-Oct-84,14,0.0,0.0,0.03692716367923701,0.019416871749847242,0.0,0.012997589530544112,0.0,0.034720162820601946,0.0
566,Ronald Reagan,RRe,21-Oct-84,15,0.0,0.0,0.011592195831324204,0.0,0.0,0.0,0.0012952132117211301,0.4096912676650345,0.21572986594288757
567,Ronald Reagan,RRe,21-Oct-84,16,0.0,0.0,0.0,0.0,0.01611300389147266,0.7165800912460633,0.0,0.10758169075009877,0.0
568,Ronald Reagan,RRe,21-Oct-84,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,Ronald Reagan,RRe,21-Oct-84,18,0.0,0.0,0.0,0.10805168502454832,0.0,0.0,0.0,0.0,0.0
570,Ronald Reagan,RRe,21-Oct-84,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,Ronald Reagan,RRe,21-Oct-84,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,Ronald Reagan,RRe,07-Oct-84,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,Ronald Reagan,RRe,07-Oct-84,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,Ronald Reagan,RRe,07-Oct-84,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06401115718803396,0.0
575,Ronald Reagan,RRe,07-Oct-84,4,0.0,0.0,0.0,0.021792284678150947,0.0,0.0,0.0,0.0,0.0
576,Ronald Reagan,RRe,07-Oct-84,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,Ronald Reagan,RRe,07-Oct-84,6,0.0,0.0,0.00043345795161192635,0.0,0.11999319885946536,0.0,0.0,0.0,0.0
578,Ronald Reagan,RRe,07-Oct-84,7,0.0,0.0,0.0,0.0,0.0,0.0697156605978673,0.014966238971767132,0.02072052397140986,0.00019928310915567904
579,Ronald Reagan,RRe,07-Oct-84,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015069933056976959
580,Ronald Reagan,RRe,07-Oct-84,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00473824546694912,0.0
581,Ronald Reagan,RRe,07-Oct-84,10,0.0,0.0,0.2041788002285868,0.0,0.0,0.0,0.0,0.0,0.0
582,Ronald Reagan,RRe,07-Oct-84,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,Ronald Reagan,RRe,07-Oct-84,12,0.0,0.0,0.0,0.0996809617793511,0.0,0.0,0.0,0.0,0.0
584,Ronald Reagan,RRe,07-Oct-84,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,Ronald Reagan,RRe,07-Oct-84,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,Ronald Reagan,RRe,07-Oct-84,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,Ronald Reagan,RRe,07-Oct-84,16,0.0,0.0,0.10768693899922677,0.0,0.0,0.0553899427395059,0.0,0.0,0.0
588,Ronald Reagan,RRe,07-Oct-84,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,Ronald Reagan,RRe,07-Oct-84,18,0.0,0.0,0.0,0.0,0.0,0.014235436711647537,0.0,0.0,0.0
590,Ronald Reagan,RRe,07-Oct-84,19,0.07480630304482042,0.08906711050366861,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,Ronald Reagan,RRe,07-Oct-84,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,Ronald Reagan,RRe,07-Oct-84,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,Ronald Reagan,RRe,07-Oct-84,22,0.0,0.020954045002161498,0.0,0.0,0.0,0.0,0.0,0.1755943427408438,0.0
594,Ronald Reagan,RRe,23-Aug-84,1,0.002039330971908865,0.0,0.01395759280403916,0.0,0.1648940328984027,0.0,0.0,0.0,0.0
595,Ronald Reagan,RRe,23-Aug-84,2,0.0,0.0,0.0,0.0,0.0,0.030421651735199895,0.0,0.0,0.0
596,Ronald Reagan,RRe,23-Aug-84,3,0.0,0.0,0.0,0.0,0.0,0.12982812885448575,0.0,0.0,0.14393466491590573
597,Ronald Reagan,RRe,23-Aug-84,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23295523168842003,0.0
598,Ronald Reagan,RRe,23-Aug-84,5,0.0,0.0,0.0,0.11458358598572432,0.0,0.0,0.0,0.09620520103908281,0.0
