,Nameabv,Name_long,Date,Frame No.,Sen1,Sen2,Sen3,Sen4,Sen5,Sen6,Sen7,Sen8,Sen9,Sen10,Sen11,Sen12,Sen13,Sen14,Sen15,Sen16
275,BKO,Barack Obama,22-Mar-16,13,0.6159,0.8140000000000001,0.765,0.9022,0.34,-0.8689,0.0,0.7506,0.0,-0.4364,-0.0772,0.0,0.4404,0.4404,0.4019,0.5719
276,BKO,Barack Obama,22-Mar-16,14,0.0,0.5994,0.7906,0.8834,0.6369,0.0,-0.4215,0.0,-0.3182,0.1779,0.5859,0.4939,0.0,0.6808,0.5106,0.3182
277,BKO,Barack Obama,22-Mar-16,15,-0.8074,-0.7783,0.6369,0.4215,0.7645,0.7384,0.4767,0.7184,0.0,0.0,0.7003,-0.6326,0.0,0.0,0.0,0.0
278,BKO,Barack Obama,22-Mar-16,16,0.0,0.0,-0.4767,0.0,0.0,-0.0018,-0.7003,0.0,0.4215,0.2732,0.6597,-0.2023,-0.0516,0.0,0.4404,0.0
279,BKO,Barack Obama,22-Mar-16,17,0.7351,0.4767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,BKO,Barack Obama,20-Jan-15,1,0.0,-0.9349,-0.1027,0.0,0.4404,0.0,-0.8481,0.0,0.0,0.0,0.5106,0.0,-0.34,0.0,0.0,0.0
281,BKO,Barack Obama,20-Jan-15,2,0.7269,0.0,0.4588,-0.29600000000000004,0.0,0.2732,0.0772,0.5719,0.4588,0.0,-0.765,-0.1027,0.2263,0.0,0.0,0.0
282,BKO,Barack Obama,20-Jan-15,3,0.5487,0.0,0.0,0.0,0.0,0.0,0.0,0.6369,0.4404,-0.7906,0.0,0.0,0.0,0.0,0.0,0.4404
283,BKO,Barack Obama,20-Jan-15,4,0.0,0.5658,0.0,-0.1027,0.0,-0.7003,0.3818,0.0,0.25,0.0,0.3818,0.0772,0.0772,0.0,0.0,0.5994
284,BKO,Barack Obama,20-Jan-15,5,0.0,0.2484,0.0,0.0,0.0,0.0,-0.4939,-0.29600000000000004,0.4588,0.0,0.3612,0.2732,0.0,0.4404,0.0,0.539
285,BKO,Barack Obama,20-Jan-15,6,0.0,0.4215,0.0,-0.2732,-0.6597,0.0,0.0,0.0,0.5574,0.0,-0.1027,0.5719,-0.6908,0.6786,0.0,0.6369
286,BKO,Barack Obama,20-Jan-15,7,0.5423,0.0,0.0,0.6903,0.7351,-0.4019,0.4019,0.9001,0.0,0.8807,0.0,0.0,0.5984,0.6597,-0.25,0.0
287,BKO,Barack Obama,20-Jan-15,8,0.0,-0.34,0.0,0.0,0.0,0.4588,0.0,0.0258,0.0,0.0,-0.1779,-0.6908,0.0,-0.5106,0.4939,0.0516
288,BKO,Barack Obama,20-Jan-15,9,0.0,-0.1779,0.0,0.0,0.0,0.0813,0.3182,0.0,0.0,0.0,0.0,0.3182,0.0,0.6808,0.0,0.0
289,BKO,Barack Obama,20-Jan-15,10,0.5859,0.0,0.6486,-0.128,0.0,0.0516,0.0,0.0,0.6461,0.0,0.8176,0.0,0.0,0.6808,0.0,0.0
290,BKO,Barack Obama,20-Jan-15,11,0.4404,-0.2311,0.1027,0.0,0.0,0.0,0.4404,0.0,0.6818,0.0,0.0,0.5106,0.5574,0.0,0.0,0.0
291,BKO,Barack Obama,20-Jan-15,12,-0.3321,0.0,0.8591,0.8271,0.5859,0.6486,0.128,0.4215,0.6705,0.0,0.0772,0.0,0.4404,0.25,0.0,0.0
292,BKO,Barack Obama,20-Jan-15,13,0.3612,0.3612,-0.10099999999999999,0.0772,0.0,0.0,0.3167,0.3818,0.3612,0.0,0.5719,0.0,0.0,0.0,0.0,0.0
293,BKO,Barack Obama,20-Jan-15,14,0.0,-0.1027,0.0,-0.4215,0.0,0.0,0.2023,0.8422,0.0,0.0,0.2023,0.0,0.3818,0.3182,0.0,0.0
294,BKO,Barack Obama,20-Jan-15,15,0.0772,0.0,-0.2023,-0.4404,0.0,0.0,0.8555,0.8271,0.0,0.0,0.128,0.0,0.7559,0.3182,0.4767,0.0
295,BKO,Barack Obama,20-Jan-15,16,0.7579,0.4019,-0.1027,0.5423,-0.5106,-0.34,0.4215,0.831,0.0,0.4927,0.0772,0.0,0.4215,0.2551,0.6705,0.0
296,BKO,Barack Obama,20-Jan-15,17,0.0,0.29600000000000004,0.34,0.3818,0.0,0.0772,0.3818,0.0772,0.4215,0.0,-0.4417,-0.4404,0.4588,0.6808,0.0,0.0
297,BKO,Barack Obama,20-Jan-15,18,-0.3182,0.0,-0.9118,0.0,-0.1027,0.8442,-0.7351,-0.1531,-0.9526,0.0,-0.4404,0.0,0.0,0.4939,0.4215,0.0772
298,BKO,Barack Obama,20-Jan-15,19,0.0,0.4939,0.0516,0.0,0.0516,0.0,0.7096,0.5267,0.0,0.0,0.0,0.0,0.0,0.0,0.0772,0.8519
299,BKO,Barack Obama,20-Jan-15,20,0.0,0.0,0.4404,-0.4019,0.4588,0.4588,0.0,0.7096,0.6249,0.2732,0.1154,0.0,0.1655,0.0,0.3182,0.0
300,BKO,Barack Obama,20-Jan-15,21,-0.765,0.0,-0.7605,-0.4939,0.0,0.0,-0.2732,0.6369,0.3818,0.0,0.3761,0.4391,0.7184,-0.5719,0.0,0.4019
301,BKO,Barack Obama,20-Jan-15,22,0.0772,0.0,0.2732,0.4927,-0.2732,0.0772,0.3612,0.0,-0.0772,0.0,0.0,0.5719,0.0,0.1779,0.2732,0.8316
302,BKO,Barack Obama,20-Jan-15,23,0.4019,0.3182,0.0,0.2732,0.0,0.3818,-0.3818,0.5719,0.0,0.7184,-0.9490000000000001,0.0,-0.2732,0.0,0.4019,0.0
303,BKO,Barack Obama,20-Jan-15,24,0.0,0.0,0.128,0.0,0.6115,0.8126,0.0,0.6249,0.4404,0.4019,0.0,0.5106,0.0,0.5719,0.9716,0.0
304,BKO,Barack Obama,04-Dec-13,1,0.3612,0.0,0.3612,0.3612,0.5574,0.3612,0.8779,0.0,0.6808,-0.4534,0.0,0.4939,0.4404,0.7579,0.4215,0.7269
305,BKO,Barack Obama,04-Dec-13,2,0.9136,0.0,0.5106,0.2006,-0.6221,-0.7063,-0.4404,-0.6369,-0.0772,0.1901,-0.3182,0.3818,0.0,0.0,0.0,0.0
306,BKO,Barack Obama,04-Dec-13,3,0.4939,0.6705,0.25,0.946,-0.1027,-0.2177,0.0516,-0.4939,-0.7096,-0.4767,0.6808,0.0,-0.5994,0.0,0.0,-0.128
307,BKO,Barack Obama,04-Dec-13,4,0.0,0.3612,0.3182,0.4939,0.0,0.2263,0.765,0.5106,0.0,0.0,0.5606,0.2484,0.4939,0.0258,0.8687,-0.4633
308,BKO,Barack Obama,04-Dec-13,5,-0.4201,-0.7184,-0.6697,0.0,0.3919,0.8246,-0.1027,0.0,0.4019,0.2648,0.1779,0.2732,0.0,-0.3612,-0.4585,0.0
309,BKO,Barack Obama,04-Dec-13,6,0.6369,0.7269,0.8583,0.8944,0.5574,0.2023,0.0,0.9099,0.3612,-0.4767,-0.1531,0.4404,-0.0772,0.0,0.0,-0.5423
310,BKO,Barack Obama,04-Dec-13,7,0.6249,0.0,0.7351,0.8022,0.3612,0.0,-0.1027,-0.4019,-0.5423,0.7096,-0.8271,0.0,0.7003,0.0,-0.9432,-0.8612
311,BKO,Barack Obama,04-Dec-13,8,0.4215,0.5106,0.0,0.0,0.0,0.2023,-0.7579,-0.875,-0.4939,-0.1531,-0.29600000000000004,0.5423,0.5574,-0.6597,0.0,-0.1531
312,BKO,Barack Obama,04-Dec-13,9,0.8583,0.5719,0.0,0.6028,0.743,0.4215,0.0,0.0,0.9271,-0.6526,0.0,0.0,0.0,0.7506,0.7906,0.0
313,BKO,Barack Obama,04-Dec-13,10,0.4215,0.0,0.3612,0.0,0.2263,0.2732,0.6808,0.0,0.0,0.0,0.0,0.4404,0.0,0.4215,0.0,0.3818
314,BKO,Barack Obama,04-Dec-13,11,0.3939,0.0,0.4215,0.4939,0.5267,0.7579,0.0,0.4019,0.3182,0.0,0.8519,0.0,-0.1027,0.7506,0.1877,-0.6486
315,BKO,Barack Obama,04-Dec-13,12,0.0,0.6369,0.5095,0.5678,0.4404,0.4404,0.2263,0.0,0.0,0.5574,-0.3489,0.7096,0.0,0.3182,0.6369,0.0
316,BKO,Barack Obama,04-Dec-13,13,0.7351,0.0,0.3597,0.6715,0.0,0.25,0.5719,0.8481,-0.5046,0.0,0.1531,0.0,0.8555,-0.4627,0.0,0.2732
317,BKO,Barack Obama,04-Dec-13,14,0.0,0.0,0.5106,-0.1027,0.0,0.3182,-0.4019,-0.4767,0.5106,0.0,-0.34,-0.1779,0.7717,-0.5423,0.4404,0.0
318,BKO,Barack Obama,04-Dec-13,15,0.3818,0.4939,0.3612,0.0,0.0,0.3612,0.0,0.3612,0.4404,0.4404,0.0,0.3818,-0.4767,-0.4939,0.0,0.6369
319,BKO,Barack Obama,04-Dec-13,16,-0.0495,0.8917,0.0,0.0,-0.5994,0.765,0.0,0.7269,0.29600000000000004,-0.3612,-0.5859,0.0,0.0,0.8062,0.3818,0.7935
320,BKO,Barack Obama,04-Dec-13,17,-0.5106,0.0,0.2411,-0.5106,-0.1531,-0.6369,-0.5994,0.0,0.4404,-0.128,0.624,0.223,0.6632,0.6369,0.3612,0.0
321,BKO,Barack Obama,04-Dec-13,18,-0.4019,-0.128,-0.6478,0.0,0.0,-0.3384,0.0,0.7906,0.9255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,GWB,George W. Bush,12-Jan-09,1,0.3612,0.0,0.0,0.0,0.3612,0.3612,0.0,0.4767,-0.2755,0.0,0.0,0.4019,0.6597,0.6808,0.6369,0.4019
323,GWB,George W. Bush,12-Jan-09,2,0.6369,0.0,0.3612,0.0,0.0,0.6494,0.0,0.0,0.0,0.8625,0.29600000000000004,0.0,0.2732,0.0,0.0,0.8016
324,GWB,George W. Bush,12-Jan-09,3,0.6865,0.4019,0.0,0.0,0.0,0.0,0.0,0.4019,0.3612,-0.3612,0.0,0.5423,0.0,-0.0516,0.4404,0.0
325,GWB,George W. Bush,12-Jan-09,4,-0.4588,-0.34,0.0,0.0258,-0.6249,-0.743,0.128,-0.6486,-0.6124,0.6249,0.3182,0.0,0.0,0.7906,-0.431,0.4404
326,GWB,George W. Bush,12-Jan-09,5,0.5423,0.7906,0.7003,-0.1027,0.802,0.9118,0.6222,0.7893,0.8122,0.8442,-0.34,-0.1531,0.0772,0.0,0.0,0.25
327,GWB,George W. Bush,12-Jan-09,6,0.4019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3612,0.0,0.0,0.0,-0.802,-0.8402,-0.6597
328,GWB,George W. Bush,12-Jan-09,7,0.6142,-0.6893,-0.7140000000000001,-0.5267,-0.4019,-0.4019,0.0,0.659,0.8885,-0.7735,0.4019,0.0,0.4019,0.4019,-0.2263,0.4019
329,GWB,George W. Bush,12-Jan-09,8,0.4019,0.0,-0.3597,-0.4039,-0.1027,-0.2801,0.7096,0.0,0.4215,0.5994,0.0,0.0,0.9636,0.4019,0.0,0.4404
330,GWB,George W. Bush,12-Jan-09,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6705,0.431,0.4019,0.0,0.4404,0.4019,0.0,-0.1027,-0.3182
331,GWB,George W. Bush,12-Jan-09,10,0.0,0.1779,0.0,-0.128,-0.5831,0.2732,0.0,0.0772,-0.6808,0.3818,-0.5267,-0.29600000000000004,0.6369,0.0,-0.4201,-0.48100000000000004
332,GWB,George W. Bush,12-Jan-09,11,0.5448,0.1531,0.4767,0.4939,0.25,0.3818,0.3818,0.2006,0.9022,0.0,0.3612,0.0772,0.3182,0.0,0.0,-0.4945
333,GWB,George W. Bush,12-Jan-09,12,-0.5574,0.4023,0.2924,-0.6036,-0.2755,0.0,-0.7783,-0.5106,-0.3818,0.0,-0.6705,-0.5859,0.0,-0.5719,-0.34,0.0
334,GWB,George W. Bush,12-Jan-09,13,0.0,-0.8074,0.0,0.0,0.5574,0.0,0.3612,0.0,0.0,0.0,0.0,0.0,0.9091,0.0,-0.29600000000000004,0.0
335,GWB,George W. Bush,12-Jan-09,14,-0.5423,0.0,-0.6249,0.0,0.0,0.8016,0.0,0.0,-0.128,0.0,-0.9229999999999999,-0.4011,-0.8922,0.0,0.0,-0.4019
336,GWB,George W. Bush,12-Jan-09,15,-0.8271,0.8008,0.0,0.3612,0.7184,0.3612,0.0,-0.2235,0.0,0.3612,0.4019,0.3612,0.1779,0.0,0.4019,0.3612
337,GWB,George W. Bush,12-Jan-09,16,0.0,-0.3612,0.4019,-0.5815,-0.34,0.0,0.1027,0.4939,-0.4767,0.0,-0.34,0.2732,-0.4019,-0.29600000000000004,0.0,-0.3612
338,GWB,George W. Bush,12-Jan-09,17,0.0,-0.6705,-0.4019,0.0,0.34,0.3612,0.4939,0.0,0.0,0.6369,-0.4588,-0.25,-0.5851,-0.1531,0.1027,-0.29600000000000004
339,GWB,George W. Bush,12-Jan-09,18,0.0,0.0,0.0,0.5106,0.4019,0.29600000000000004,-0.9501,0.0,-0.4404,-0.5267,0.9464,0.743,0.0,-0.4678,-0.0772,-0.1779
340,GWB,George W. Bush,12-Jan-09,19,0.0,-0.3818,-0.2755,0.25,-0.5801,-0.3818,0.6705,-0.25,-0.1531,0.6597,0.35100000000000003,-0.5859,-0.3182,0.3612,0.0,0.3612
341,GWB,George W. Bush,12-Jan-09,20,0.0,0.0,0.128,0.0,0.0,0.4767,-0.2755,0.2023,0.4215,0.9313,0.0,0.3612,0.0,0.4019,0.0,0.6808
342,GWB,George W. Bush,12-Jan-09,21,0.29600000000000004,0.7506,0.0,0.0,0.0,0.0,0.4404,0.25,0.0,-0.3182,0.0,-0.2484,0.0,0.0,0.0,-0.0772
343,GWB,George W. Bush,12-Jan-09,22,0.7783,0.0,0.0,0.0,0.0,0.0,0.5927,0.0,0.0,0.2411,0.8106,0.0,0.8965,-0.3612,0.2975,-0.3612
344,GWB,George W. Bush,12-Jan-09,23,-0.4939,-0.5719,0.0,-0.0284,0.0258,-0.1779,-0.4767,0.7574,-0.29600000000000004,0.9417,0.91,0.0,0.2732,0.0129,0.4391,0.8999
345,GWB,George W. Bush,12-Jan-09,24,0.0,0.4019,0.0,0.0,-0.1531,-0.1531,-0.7254,-0.5106,-0.4767,0.0,0.4939,0.0,0.0,-0.0258,0.9538,0.8934
346,GWB,George W. Bush,12-Jan-09,25,0.0,0.5106,0.4019,0.3612,0.4019,0.0,-0.29600000000000004,0.3818,0.0,0.6124,0.4215,0.0,-0.5994,0.0,0.0,0.6369
347,GWB,George W. Bush,12-Jan-09,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,GWB,George W. Bush,19-Mar-08,1,0.3612,0.4404,0.0,0.7269,0.5267,0.7906,0.0772,-0.25,0.5859,-0.2263,0.4767,0.6124,0.4404,0.0,0.3182,0.0
349,GWB,George W. Bush,19-Mar-08,2,0.4767,0.7003,0.2732,0.8316,0.0,0.1132,-0.8271,-0.6486,0.0,0.23399999999999999,-0.5729,0.5859,-0.5574,0.0,-0.9201,0.8442
350,GWB,George W. Bush,19-Mar-08,3,-0.1779,-0.3412,0.7906,0.5859,-0.5719,-0.9186,0.0,-0.29600000000000004,0.0516,-0.7717,-0.7964,-0.7717,0.1531,0.8176,0.0,0.1779
351,GWB,George W. Bush,19-Mar-08,4,-0.4404,0.1664,0.6597,-0.743,-0.3182,0.4019,-0.7783,-0.9062,-0.8859999999999999,-0.8625,-0.3818,-0.128,0.4404,0.29600000000000004,-0.743,-0.6114
352,GWB,George W. Bush,19-Mar-08,5,0.0243,-0.8625,0.0,0.0,-0.8225,0.0,-0.6249,0.872,0.5267,0.0,-0.6249,0.0,-0.1593,-0.6249,-0.6249,-0.4588
353,GWB,George W. Bush,19-Mar-08,6,-0.8442,-0.5859,0.0,-0.1779,0.7906,0.7003,0.5256,0.8271,-0.1027,0.34,-0.91,-0.6705,0.4939,0.0,0.5719,-0.8074
354,GWB,George W. Bush,19-Mar-08,7,-0.6249,0.0,-0.836,0.2732,-0.6908,-0.2732,0.0,0.7351,-0.6705,0.128,0.4168,0.6369,-0.0772,-0.743,-0.8176,0.0
355,GWB,George W. Bush,19-Mar-08,8,0.0,0.1027,0.0,0.34,0.6597,-0.9559,-0.7206,-0.8151,-0.8779,-0.8779,-0.8481,-0.7506,-0.0772,-0.8402,-0.9509,-0.7269
356,GWB,George W. Bush,19-Mar-08,9,-0.8402,-0.9477,-0.5267,-0.4939,-0.9359999999999999,-0.9129,-0.25,-0.8979,0.25,0.0772,0.8271,0.3566,-0.5267,0.8074,0.9062,0.8859999999999999
357,GWB,George W. Bush,19-Mar-08,10,0.0,-0.6444,-0.5267,-0.3818,0.5267,-0.6908,-0.3612,0.1779,0.0,0.0,0.0,0.0,0.4019,-0.4098,0.8909999999999999,0.5423
358,GWB,George W. Bush,19-Mar-08,11,0.8555,0.5423,0.0,-0.1615,-0.1779,0.2732,-0.8074,0.3182,0.4939,0.9008,0.0772,0.3818,0.1027,0.1531,0.5994,-0.5106
359,GWB,George W. Bush,28-Jan-08,1,0.0,0.0,-0.2023,0.3182,0.0,0.0,0.0,0.0,0.0,0.34,0.34,0.0,0.8176,0.0,0.6249,0.0
360,GWB,George W. Bush,28-Jan-08,2,0.5267,0.9313,0.7506,-0.34,0.3612,0.0,0.0,0.0,0.7003,0.3818,0.9186,0.0,-0.6664,0.7783,0.0,0.4767
361,GWB,George W. Bush,28-Jan-08,3,-0.0675,0.0,0.5106,0.7096,0.6369,0.0,0.0274,0.09,0.0516,0.8555,0.0,0.0,0.0,0.7579,-0.2023,-0.29600000000000004
362,GWB,George W. Bush,28-Jan-08,4,-0.34,0.1511,-0.3612,0.5859,0.4939,0.5106,0.0857,0.4019,0.5574,0.0516,0.9062,0.6597,0.6369,-0.1027,0.0258,0.5719
363,GWB,George W. Bush,28-Jan-08,5,0.7003,0.5859,0.6808,-0.7003,0.0,0.0,0.0,0.5423,-0.29600000000000004,0.4939,0.6883,0.4549,0.7845,-0.5106,0.4939,0.5574
364,GWB,George W. Bush,28-Jan-08,6,0.5574,0.25,-0.7506,0.5106,0.5994,0.0,0.872,0.7906,0.8225,0.2732,0.5106,0.4404,0.4404,0.6808,0.6908,-0.6369
365,GWB,George W. Bush,28-Jan-08,7,0.0644,0.7684,0.8271,0.0258,0.4522,0.9259999999999999,0.34,0.0,0.0,0.0,0.3182,0.25,0.9359999999999999,0.5574,0.6246,0.875
366,GWB,George W. Bush,28-Jan-08,8,0.8852,0.6124,0.2382,0.0,0.7089,0.8807,0.4215,0.4585,0.5106,0.7906,-0.5106,0.8807,0.0,-0.2263,0.4404,0.7351
367,GWB,George W. Bush,28-Jan-08,9,0.5574,0.0,0.4019,0.5106,0.7964,0.4588,0.7579,0.802,0.8689,-0.4588,0.6808,-0.3612,0.0,0.7717,0.0772,0.6249
368,GWB,George W. Bush,28-Jan-08,10,-0.5859,0.4939,0.371,-0.5859,0.0,-0.0644,0.3612,0.0,-0.0772,0.9393,0.5267,0.6808,-0.128,0.0,0.9169,0.765
369,GWB,George W. Bush,28-Jan-08,11,0.0,0.5719,0.0,0.3818,-0.9565,-0.7717,-0.4588,0.1027,-0.3612,-0.929,-0.8402,0.9186,0.7506,0.8979,-0.4767,0.6249
370,GWB,George W. Bush,28-Jan-08,12,-0.6124,-0.5719,0.0,0.128,-0.7506,0.0,-0.6249,-0.7184,0.8555,0.7579,0.128,-0.6249,0.0,-0.765,0.2732,-0.765
371,GWB,George W. Bush,28-Jan-08,13,-0.6249,-0.9201,-0.5994,-0.6908,-0.6249,0.4404,0.4404,0.25,-0.6705,0.5719,-0.9246,-0.8034,0.0,0.7579,0.8519,0.0772
372,GWB,George W. Bush,28-Jan-08,14,0.0,0.7351,0.4767,-0.0772,0.5267,-0.5574,-0.1144,0.34,0.0,-0.34,0.0,0.0,0.0,0.0772,-0.1695,0.4215
373,GWB,George W. Bush,28-Jan-08,15,0.0,0.6808,0.5267,0.4215,0.0,0.0,-0.9022,-0.3612,0.8807,0.5859,0.7717,-0.3612,-0.7096,-0.2263,0.128,0.0
374,GWB,George W. Bush,28-Jan-08,16,-0.8034,0.2006,0.4404,0.29600000000000004,0.6808,0.8979,0.5423,0.0,0.7351,0.6369,0.0516,-0.0258,0.1027,0.4767,0.6369,0.0772
375,GWB,George W. Bush,28-Jan-08,17,-0.0516,-0.0258,0.6908,-0.1513,0.6761,0.0418,-0.5859,-0.5106,0.7003,0.4404,-0.3197,-0.3612,0.4019,-0.34,-0.8555,0.7845
376,GWB,George W. Bush,28-Jan-08,18,-0.2023,0.0,0.0,0.7678,-0.5106,0.8476,0.25,0.0,0.7845,-0.3818,0.0772,0.6519,-0.5574,0.4215,0.8074,-0.3818
377,GWB,George W. Bush,28-Jan-08,19,0.2263,0.128,0.4404,0.5719,0.0258,0.8979,0.8625,0.2732,-0.3818,0.9498,0.0,0.3818,0.0,0.8481,0.7906,0.802
378,GWB,George W. Bush,28-Jan-08,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,GWB,George W. Bush,23-Jan-07,1,0.3612,0.6908,0.0,0.0,0.5994,0.3182,0.4215,0.0,0.0,0.1027,0.4939,0.0,0.4404,0.4675,-0.34,0.3612
380,GWB,George W. Bush,23-Jan-07,2,-0.3875,0.8834,0.7506,0.5574,-0.7269,0.0,0.0,0.0772,0.0,0.0,-0.4939,0.0,-0.4019,0.3818,0.0,0.0258
381,GWB,George W. Bush,23-Jan-07,3,0.6908,-0.1779,-0.4767,0.0,0.0,0.0,-0.34,0.5574,0.4404,-0.5106,-0.1779,0.4215,0.0,0.8859999999999999,0.6908,-0.29600000000000004
382,GWB,George W. Bush,23-Jan-07,4,0.4404,0.5719,0.128,0.7717,0.8251,0.2903,0.836,0.5106,0.6369,0.4019,0.3612,-0.3818,-0.3818,0.2023,0.2023,0.2023
383,GWB,George W. Bush,23-Jan-07,5,0.1531,0.6597,0.6808,-0.5719,0.4588,0.5563,0.4019,0.3182,0.4019,0.128,0.5106,0.4767,0.5719,0.9062,-0.7311,0.34
384,GWB,George W. Bush,23-Jan-07,6,-0.535,0.128,-0.7964,-0.6013,0.7783,0.1043,0.0,0.1779,0.8934,0.0,-0.8251,0.743,0.0,0.8979,0.6124,0.0
385,GWB,George W. Bush,23-Jan-07,7,0.8979,0.0258,0.743,0.4215,-0.2732,0.4019,0.0,0.2617,0.0,-0.34,0.0,0.765,0.8859999999999999,-0.1531,0.6124,0.7351
386,GWB,George W. Bush,23-Jan-07,8,-0.4588,-0.8176,0.0,-0.3182,-0.8402,-0.3182,0.8481,-0.7717,0.2263,0.7184,-0.6249,-0.0516,-0.2263,-0.2263,-0.743,-0.4404
387,GWB,George W. Bush,23-Jan-07,9,0.0,0.5719,-0.6731,0.2023,-0.5994,-0.5893,-0.628,-0.7964,0.0,0.1027,-0.4939,0.0772,-0.7783,-0.25,-0.6956,-0.25
388,GWB,George W. Bush,23-Jan-07,10,0.0,-0.3612,-0.3818,-0.7579,-0.25,-0.9638,-0.5423,0.0,0.3612,-0.6486,0.34,-0.836,-0.483,0.8912,0.8402,0.9062
389,GWB,George W. Bush,23-Jan-07,11,0.34,0.7269,0.0,0.5106,-0.6249,0.0,0.4211,-0.6705,0.3182,-0.7096,0.29600000000000004,0.0,0.0258,-0.29600000000000004,-0.765,0.5216
390,GWB,George W. Bush,23-Jan-07,12,-0.0836,0.1754,-0.4588,0.3818,0.0,-0.5574,-0.5423,-0.2755,0.0,0.7717,-0.5994,-0.6486,0.8442,0.5859,0.3818,0.5994
391,GWB,George W. Bush,23-Jan-07,13,-0.128,0.8689,0.8176,0.128,0.0,0.872,-0.5346,0.34,0.1027,-0.8555,-0.5423,0.4723,-0.5574,-0.6597,0.1509,0.0258
392,GWB,George W. Bush,23-Jan-07,14,0.0,0.1027,0.4215,0.4023,0.5719,-0.9042,0.7701,0.4019,-0.4404,0.1531,-0.1027,0.4215,0.6124,0.0,0.3612,-0.4019
393,GWB,George W. Bush,23-Jan-07,15,-0.0772,-0.4497,-0.1027,0.4215,0.6124,0.1366,0.9022,0.0,0.1027,0.872,-0.5456,0.3182,-0.6124,-0.3818,0.2023,-0.3818
394,GWB,George W. Bush,23-Jan-07,16,-0.3947,0.3182,0.7964,0.7579,0.0,0.9531,0.2204,0.2023,0.0,0.8573,0.0,0.9127,0.7096,0.7506,0.0,0.0
395,GWB,George W. Bush,23-Jan-07,17,0.4019,0.8442,0.6124,0.2716,0.0,0.9197,0.0,0.0,-0.4449,0.29600000000000004,0.0,0.8625,0.4215,-0.7096,-0.34,0.3818
396,GWB,George W. Bush,23-Jan-07,18,-0.5859,-0.6705,0.7096,0.836,0.7845,0.0,0.5423,0.0,-0.4404,0.765,0.5994,0.0,0.3612,0.0,0.0,0.0
397,GWB,George W. Bush,11-Jan-07,1,0.4404,-0.3182,-0.0258,0.3818,0.3818,0.6369,0.0,-0.3612,-0.93,-0.4019,0.0,-0.3818,-0.765,-0.7184,0.25,0.0
398,GWB,George W. Bush,11-Jan-07,2,-0.3612,0.3818,0.5667,0.4019,0.6486,0.5574,-0.4588,0.7096,0.0772,-0.4404,-0.4939,0.0,0.7184,0.8016,-0.6249,-0.3612
399,GWB,George W. Bush,11-Jan-07,3,-0.4019,-0.1531,-0.4939,0.0,0.0258,0.0,0.0,0.0,0.0,0.2732,0.7717,0.7096,0.7096,-0.0,0.0,0.3353
400,GWB,George W. Bush,11-Jan-07,4,0.0,0.0,0.9652,0.6808,-0.8294,0.1027,-0.6124,0.0,0.6369,0.3818,0.0,0.0,-0.0015,-0.9022,-0.8225,-0.5719
401,GWB,George W. Bush,11-Jan-07,5,0.8779,0.34,0.5859,0.3182,0.0,0.4019,0.29600000000000004,0.7269,0.0,0.4939,0.4019,0.3182,0.6249,0.5994,0.0772,0.6124
402,GWB,George W. Bush,11-Jan-07,6,0.6705,-0.0516,0.4019,0.0,-0.6361,-0.6249,-0.0258,-0.6597,0.2732,-0.3818,0.3182,-0.743,0.3036,0.7269,0.0,-0.6249
403,GWB,George W. Bush,11-Jan-07,7,-0.0516,-0.4404,0.0772,-0.765,0.7184,-0.128,0.8074,0.3818,-0.29600000000000004,0.4019,-0.4215,0.875,0.5859,0.8591,-0.1189,-0.1027
404,GWB,George W. Bush,11-Jan-07,8,0.6369,-0.7783,-0.1027,0.9442,-0.2023,0.0,0.6705,0.5423,-0.8519,-0.6249,0.5719,0.0,-0.2755,-0.3182,0.6808,-0.4585
405,GWB,George W. Bush,11-Jan-07,9,0.2023,0.0,0.4215,0.0,0.128,-0.8271,-0.802,0.3818,0.34,0.3182,0.0,0.3818,0.3182,0.5367,0.5859,0.6124
406,GWB,George W. Bush,11-Jan-07,10,0.6124,0.2732,0.5574,0.802,-0.1779,0.7184,-0.5719,0.2732,0.4019,0.0,0.8074,0.1027,0.0,0.7717,0.6597,0.0
407,BCl,Bill Clinton,27-Jan-00,1,0.8519,-0.2614,0.9245,-0.8934,0.0,-0.8442,0.4404,0.3818,0.7269,0.23800000000000002,-0.5267,0.0,0.765,0.8779,-0.2263,0.0
408,BCl,Bill Clinton,27-Jan-00,2,-0.8519,0.8442,0.7783,0.5994,0.0,0.0,0.8439,0.596,0.4019,0.8516,0.0,0.4215,0.0,0.0,0.0,0.0
409,BCl,Bill Clinton,27-Jan-00,3,0.1779,0.6249,0.802,-0.3182,0.0772,0.6808,0.4019,-0.4404,0.0,0.5106,0.7096,0.0,0.836,0.9022,-0.0191,0.0258
